"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0150076","GO:0150076","neuroinflammatory response","16/699","73/18903",7.61240782725637e-09,2.81119305600456e-07,2.20455090906872e-07,"MMP9/C5AR1/IL1B/TYROBP/IFNG/STAP1/CCL3/AIF1/IL6/C1QA/ADORA2A/TREM2/CST7/CLU/TNF/CX3CR1",16
"GO:0022408","GO:0022408","negative regulation of cell-cell adhesion","27/699","202/18903",7.66970162694314e-09,2.81119305600456e-07,2.20455090906872e-07,"TNFAIP8L2/PDCD1LG2/RGCC/WNT1/CD74/IL2RA/CD300A/CD80/IL1RN/VSIG4/IL2/LILRB4/CD86/CTLA4/FGL2/IL4I1/HAVCR2/LRRC32/ADORA2A/ADTRP/FCGR2B/SERPINE2/TIGIT/PODXL/LGALS3/MIR21/TSPAN32",27
"GO:0048245","GO:0048245","eosinophil chemotaxis","9/699","19/18903",8.13793569748341e-09,2.95895341960497e-07,2.32042528603611e-07,"CCL5/CCL7/CCL13/CCL8/CCL4/CCL3/CCL2/CCL4L1/LGALS3",9
"GO:0050868","GO:0050868","negative regulation of T cell activation","21/699","128/18903",9.35747005783379e-09,3.37537312800433e-07,2.64698359363619e-07,"TNFAIP8L2/PDCD1LG2/CD74/IL2RA/CD300A/CD80/VSIG4/IL2/LILRB4/CD86/CTLA4/FGL2/IL4I1/HAVCR2/LRRC32/ADORA2A/FCGR2B/TIGIT/LGALS3/MIR21/TSPAN32",21
"GO:0001774","GO:0001774","microglial cell activation","13/699","47/18903",9.532750560707e-09,3.38487119518854e-07,2.65443202290739e-07,"C5AR1/TYROBP/IFNG/STAP1/CCL3/AIF1/IL6/C1QA/TREM2/CST7/CLU/TNF/CX3CR1",13
"GO:0036230","GO:0036230","granulocyte activation","13/699","47/18903",9.532750560707e-09,3.38487119518854e-07,2.65443202290739e-07,"CCL5/CD300A/CXCR2/TYROBP/DNASE1L3/LILRA2/CCL3/CD177/FCER1G/FCGR2B/TNF/PLA2G2A/CCR2",13
"GO:0019724","GO:0019724","B cell mediated immunity","28/699","218/18903",9.92176871170883e-09,3.49569292982299e-07,2.74133895208862e-07,"CD40/C1QB/CD74/BTK/FCGR1A/IL2/C1QC/FCGR3A/IL9R/C1QA/BATF/TNFSF13/FCER2/CD19/C3/TREM2/IGLL1/FCER1G/IGLL5/CLU/FCGR2B/TNF/SERPING1/C1R/GAPT/CD70/C1S/CD40LG",28
"GO:0042102","GO:0042102","positive regulation of T cell proliferation","19/699","106/18903",1.06088523759891e-08,3.70901800375927e-07,2.90862948543313e-07,"PDCD1LG2/CCL5/IGF2/IL2RA/EBI3/IL1B/CD80/IL2/CD86/AIF1/IL6/TNFRSF13C/HAVCR2/VCAM1/CD70/IL21/CD40LG/MIR21/CCR2",19
"GO:0070555","GO:0070555","response to interleukin-1","22/699","141/18903",1.08536474552579e-08,3.76563570107992e-07,2.9530293518283e-07,"CCL5/CD40/CCL7/IL1B/IL1RN/CCL13/CCL8/CCL4/CCL3/IL6/IL1R2/CCL23/CCL3L3/CCL2/CCL4L1/XCL2/ZNF675/EDN1/HYAL2/SELE/MIR21/CCL14",22
"GO:0002444","GO:0002444","myeloid leukocyte mediated immunity","19/699","107/18903",1.24601487859839e-08,4.29025577517399e-07,3.36443889867156e-07,"LAT2/BTK/CD300A/FCGR1A/TYROBP/DNASE1L3/STAP1/CCL3/FCGR3A/IL6/CD177/C3/FCGR2B/FGR/SPON2/PTGDR/CX3CR1/HMOX1/CCR2",19
"GO:1905523","GO:1905523","positive regulation of macrophage migration","10/699","26/18903",1.39253886615009e-08,4.75871364409938e-07,3.73180577822257e-07,"CCL5/C3AR1/C5AR1/CSF1R/CCL3/TREM2/THBS1/P2RY12/CX3CR1/RARRES2",10
"GO:0019882","GO:0019882","antigen processing and presentation","19/699","108/18903",1.46053429443699e-08,4.95382714045979e-07,3.88481470617726e-07,"LGMN/CCR7/CD74/CD8A/FCGR1A/FGL2/IFI30/TREM2/FCER1G/CLEC4A/RAB3C/FCGR2B/THBS1/SLC11A1/CD1C/CD68/CD1E/CLEC4M/RAB33A",19
"GO:0070371","GO:0070371","ERK1 and ERK2 cascade","36/699","340/18903",1.52724190204084e-08,5.14171440353751e-07,4.03215678776632e-07,"LIF/CCR7/CCL5/CD74/SCIMP/CCR1/CCL7/C5AR1/IL1B/MARCO/CCL13/CCL8/FPR2/CSF1R/CCL4/CCL3/CCL23/CCL3L3/HAVCR2/P2RY1/CCL2/TREM2/GPR183/CCL4L1/ATF3/TNF/GPBAR1/XCL2/NRP1/CHRNA10/INHBA/APOE/EDN1/PLA2G2A/MIR21/CCL14",36
"GO:0006956","GO:0006956","complement activation","21/699","132/18903",1.64297680493188e-08,5.46364366560184e-07,4.28461523981885e-07,"RGCC/C1QB/IL1B/VSIG4/FCN1/C1QC/CFP/C1QA/C3/TREM2/IGLL1/IGLL5/CLU/SERPING1/A2M/C1R/CFD/CFH/CFB/C1S/MFAP4",21
"GO:0030888","GO:0030888","regulation of B cell proliferation","15/699","67/18903",1.64690689150154e-08,5.46364366560184e-07,4.28461523981885e-07,"CD40/CD74/BTK/CD300A/TYROBP/IL2/CTLA4/MNDA/FCRL3/TNFRSF13C/TNFRSF13B/IL7/GPR183/FCGR2B/IL21",15
"GO:0002468","GO:0002468","dendritic cell antigen processing and presentation","8/699","15/18903",1.7177266504254e-08,5.62384396495028e-07,4.41024507331866e-07,"CCR7/CD74/FGL2/CLEC4A/FCGR2B/THBS1/SLC11A1/CD68",8
"GO:0032729","GO:0032729","positive regulation of interferon-gamma production","16/699","77/18903",1.71994347882968e-08,5.62384396495028e-07,4.41024507331866e-07,"TXK/IL18R1/EBI3/CD2/IL1B/IL2/IRF8/CD14/HAVCR2/TNF/SLC11A1/ISG15/KLRK1/IL21/CD244/CCR2",16
"GO:1901623","GO:1901623","regulation of lymphocyte chemotaxis","10/699","27/18903",2.13864649579063e-08,6.9429630881203e-07,5.44470453740382e-07,"CCL5/CCL7/CXCL13/CCL4/CCL3/CXCL10/CCL2/XCL2/KLRK1/CCR2",10
"GO:0002269","GO:0002269","leukocyte activation involved in inflammatory response","13/699","50/18903",2.17064344358967e-08,6.99686131284757e-07,5.48697178051111e-07,"C5AR1/TYROBP/IFNG/STAP1/CCL3/AIF1/IL6/C1QA/TREM2/CST7/CLU/TNF/CX3CR1",13
"GO:1903038","GO:1903038","negative regulation of leukocyte cell-cell adhesion","22/699","147/18903",2.37379355685594e-08,7.59781106754241e-07,5.95823942439896e-07,"TNFAIP8L2/PDCD1LG2/CD74/IL2RA/CD300A/CD80/VSIG4/IL2/LILRB4/CD86/CTLA4/FGL2/IL4I1/HAVCR2/LRRC32/ADORA2A/ADTRP/FCGR2B/TIGIT/LGALS3/MIR21/TSPAN32",22
"GO:0002604","GO:0002604","regulation of dendritic cell antigen processing and presentation","7/699","11/18903",2.66071103373839e-08,8.39786920023681e-07,6.58564880134372e-07,"CCR7/CD74/FGL2/FCGR2B/THBS1/SLC11A1/CD68",7
"GO:0098883","GO:0098883","synapse pruning","7/699","11/18903",2.66071103373839e-08,8.39786920023681e-07,6.58564880134372e-07,"C1QB/C1QC/C1QA/C3/TREM2/CX3CR1/DKK1",7
"GO:0002700","GO:0002700","regulation of production of molecular mediator of immune response","25/699","187/18903",2.73770170151168e-08,8.58127878163488e-07,6.72947946375212e-07,"CD40/IL18R1/CD74/SCIMP/BTK/RSAD2/IL1B/IL2/LILRB4/CD86/IL6/FCRL3/NLRP3/TNFSF13/KIR2DL4/FCGR2B/TNF/SPON2/IL21/FFAR3/XBP1/CD40LG/HMOX1/CD244/CCR2",25
"GO:1905517","GO:1905517","macrophage migration","14/699","60/18903",2.81568957586997e-08,8.76528022077329e-07,6.87377426380369e-07,"CCL5/C3AR1/C5AR1/CSF1R/STAP1/CCL3/CCL2/TREM2/THBS1/P2RY12/CX3CR1/RARRES2/LGALS3/CCR2",14
"GO:0018108","GO:0018108","peptidyl-tyrosine phosphorylation","38/699","380/18903",2.8575772625086e-08,8.83516235245005e-07,6.92857616244476e-07,"EPHA1/LIF/CASS4/TXK/CCL5/LILRA5/CD40/NCF1/IGF2/CD74/BTK/EREG/CD300A/HCK/FCGR1A/CD80/IFNG/IL2/OSM/LILRB4/CSF1R/BANK1/STAP1/IL6/LCK/TREM2/TNFRSF18/IL7/MATK/TNF/FGR/NRP1/AREG/IL21/HYAL2/SPINK1/FGF7/EFEMP1",38
"GO:0016064","GO:0016064","immunoglobulin mediated immune response","27/699","215/18903",2.94490690752871e-08,9.04364992886352e-07,7.09207310732022e-07,"CD40/C1QB/CD74/BTK/FCGR1A/IL2/C1QC/FCGR3A/IL9R/C1QA/BATF/TNFSF13/FCER2/CD19/C3/TREM2/IGLL1/FCER1G/IGLL5/CLU/FCGR2B/TNF/SERPING1/C1R/GAPT/C1S/CD40LG",27
"GO:0002675","GO:0002675","positive regulation of acute inflammatory response","10/699","28/18903",3.21695700598395e-08,9.81279838402487e-07,7.69524296874719e-07,"CCR7/BTK/IL1B/FCGR1A/OSM/IL6/ALOX5AP/C3/TNF/FFAR3",10
"GO:0018212","GO:0018212","peptidyl-tyrosine modification","38/699","382/18903",3.2867743634819e-08,9.95892632135017e-07,7.80983718929805e-07,"EPHA1/LIF/CASS4/TXK/CCL5/LILRA5/CD40/NCF1/IGF2/CD74/BTK/EREG/CD300A/HCK/FCGR1A/CD80/IFNG/IL2/OSM/LILRB4/CSF1R/BANK1/STAP1/IL6/LCK/TREM2/TNFRSF18/IL7/MATK/TNF/FGR/NRP1/AREG/IL21/HYAL2/SPINK1/FGF7/EFEMP1",38
"GO:0002824","GO:0002824","positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","19/699","114/18903",3.64083114392218e-08,1.09586606285605e-06,8.59383356801707e-07,"CD40/IL18R1/BTK/RSAD2/IL1B/FCGR1A/IL2/IL6/NLRP3/TNFSF13/FCER2/C3/TREM2/TNF/SLC11A1/CD1C/CD1E/MIR21/CCR2",19
"GO:0007162","GO:0007162","negative regulation of cell adhesion","33/699","308/18903",4.58818861940586e-08,1.37192876810524e-06,1.07587303776373e-06,"TNFAIP8L2/PDCD1LG2/RGCC/WNT1/CD74/IL2RA/CD300A/CD80/IL1RN/VSIG4/IL2/LILRB4/CD86/CTLA4/FGL2/IL4I1/HAVCR2/LRRC32/ADORA2A/ADTRP/FCGR2B/THBS1/SERPINE2/APOD/TIGIT/CYP1B1/PODXL/DUSP1/TGFBI/SERPINE1/LGALS3/MIR21/TSPAN32",33
"GO:0050731","GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","25/699","193/18903",5.16673268579963e-08,1.5348235331346e-06,1.20361588401222e-06,"LIF/CASS4/CCL5/LILRA5/CD40/NCF1/IGF2/CD74/EREG/FCGR1A/CD80/IFNG/IL2/OSM/CSF1R/BANK1/STAP1/IL6/TREM2/TNFRSF18/TNF/NRP1/AREG/IL21/FGF7",25
"GO:0046632","GO:0046632","alpha-beta T cell differentiation","19/699","117/18903",5.61259658011548e-08,1.65644489978084e-06,1.29899193576699e-06,"FUT7/SEMA4A/IL18R1/RSAD2/CD80/IFNG/IL2/LILRB4/CD83/CD86/IL6/BATF/NLRP3/ZBTB16/GPR183/RORC/IL21/GPR18/MIR21",19
"GO:0050730","GO:0050730","regulation of peptidyl-tyrosine phosphorylation","30/699","266/18903",6.00679502563816e-08,1.76134731558229e-06,1.38125690708393e-06,"LIF/CASS4/CCL5/LILRA5/CD40/NCF1/IGF2/CD74/EREG/CD300A/FCGR1A/CD80/IFNG/IL2/OSM/LILRB4/CSF1R/BANK1/STAP1/IL6/TREM2/TNFRSF18/IL7/TNF/NRP1/AREG/IL21/HYAL2/SPINK1/FGF7",30
"GO:0097191","GO:0097191","extrinsic apoptotic signaling pathway","27/699","224/18903",6.99220122929233e-08,2.03715093507267e-06,1.59754341176679e-06,"TNFRSF10A/IL1B/BCL2L14/IFNG/IL2/FASLG/G0S2/IL7/THBS1/ATF3/TNF/IFI27/NRP1/CD70/BCL2A1/INHBA/IFI6/HSPA1A/EYA2/HYAL2/PMAIP1/SERPINE1/LGALS3/HMOX1/CRADD/HSPA1B/MAL",27
"GO:0002920","GO:0002920","regulation of humoral immune response","12/699","46/18903",7.29354687763853e-08,2.11141213750746e-06,1.65577939843675e-06,"CCR7/IL1B/VSIG4/CXCL13/FCER2/C3/TREM2/FCGR2B/TNF/SERPING1/A2M/CFH",12
"GO:0002275","GO:0002275","myeloid cell activation involved in immune response","17/699","96/18903",7.57671806249873e-08,2.17950529076309e-06,1.7091783717269e-06,"LAT2/BTK/CD300A/TYROBP/IFNG/DNASE1L3/LILRA2/CCL3/CD177/HAVCR2/TREM2/FCER1G/FGR/PTGDR/CX3CR1/HMOX1/CCR2",17
"GO:0002821","GO:0002821","positive regulation of adaptive immune response","19/699","120/18903",8.52546959159701e-08,2.43699743986217e-06,1.91110493460096e-06,"CD40/IL18R1/BTK/RSAD2/IL1B/FCGR1A/IL2/IL6/NLRP3/TNFSF13/FCER2/C3/TREM2/TNF/SLC11A1/CD1C/CD1E/MIR21/CCR2",19
"GO:0043367","GO:0043367","CD4-positive, alpha-beta T cell differentiation","16/699","88/18903",1.24730338524446e-07,3.54312117871003e-06,2.77853240949851e-06,"FUT7/SEMA4A/IL18R1/RSAD2/CD80/IFNG/IL2/CD83/CD86/IL6/BATF/NLRP3/GPR183/RORC/IL21/MIR21",16
"GO:0002524","GO:0002524","hypersensitivity","7/699","13/18903",1.29650769084571e-07,3.66001705272905e-06,2.87020270755383e-06,"CCR7/FUT7/BTK/FCGR1A/FCGR3A/C3/FCGR2B",7
"GO:0019730","GO:0019730","antimicrobial humoral response","19/699","125/18903",1.65955752682045e-07,4.65598083913514e-06,3.65124222600002e-06,"LYZ/CXCL3/CCL13/RNASE6/CXCL11/CXCL9/CXCL5/CXCL13/CXCL10/CXCL1/CXCL2/S100A9/GNLY/SLC11A1/SPON2/RNASE7/CXCL14/RARRES2/S100A12",19
"GO:0002292","GO:0002292","T cell differentiation involved in immune response","15/699","79/18903",1.7009340595003e-07,4.74278852787048e-06,3.71931722665033e-06,"SEMA4A/IL18R1/CD80/IFNG/IL2/CD86/FGL2/IL6/BATF/NLRP3/FCER1G/GPR183/RORC/IL21/MIR21",15
"GO:2001233","GO:2001233","regulation of apoptotic signaling pathway","36/699","374/18903",1.7230735534875e-07,4.77522518329311e-06,3.74475420546129e-06,"RIPK3/CD74/MMP9/SOD2/IL1B/BCL2L14/S100A9/LCK/ADORA2A/G0S2/TREM2/S100A8/IL7/CLU/THBS1/ATF3/TNF/NRP1/CX3CR1/INHBA/IFI6/HSPA1A/ELL3/EYA2/XBP1/HYAL2/PMAIP1/SERPINE1/ING2/LGALS3/HMOX1/PLAUR/CRADD/MIR21/HSPA1B/MAL",36
"GO:0002523","GO:0002523","leukocyte migration involved in inflammatory response","8/699","19/18903",1.76849689519092e-07,4.87140508402589e-06,3.82017893914924e-06,"FUT7/ALOX5/S100A9/S100A8/TNF/NINJ1/PTN/SELE",8
"GO:2000401","GO:2000401","regulation of lymphocyte migration","14/699","69/18903",1.84445417359273e-07,5.05002663793914e-06,3.96025480772669e-06,"CCL5/RIPK3/CCL7/CXCL13/CCL4/CCL3/CXCL10/AIF1/CCL2/ADTRP/XCL2/APOD/KLRK1/CCR2",14
"GO:0042119","GO:0042119","neutrophil activation","11/699","41/18903",1.87460581841582e-07,5.10184637407179e-06,4.00089209023382e-06,"CCL5/CD300A/CXCR2/TYROBP/DNASE1L3/LILRA2/CD177/FCER1G/FCGR2B/TNF/PLA2G2A",11
"GO:0030195","GO:0030195","negative regulation of blood coagulation","12/699","50/18903",1.98676146648931e-07,5.37489932452018e-06,4.21502150722606e-06,"SERPINB2/PLAU/ADTRP/THBS1/TFPI/SERPING1/THBD/SERPINE2/APOE/EDN1/SERPINE1/PLAUR",12
"GO:0002438","GO:0002438","acute inflammatory response to antigenic stimulus","9/699","26/18903",2.1804529771548e-07,5.86399927879797e-06,4.59857600787678e-06,"CCR7/FUT7/BTK/CXCR2/FCGR1A/FCGR3A/C3/FCGR2B/A2M",9
"GO:0035710","GO:0035710","CD4-positive, alpha-beta T cell activation","18/699","115/18903",2.22497941454156e-07,5.94360926579462e-06,4.66100653673339e-06,"FUT7/SEMA4A/IL18R1/IL2RA/RSAD2/NKG7/CD80/IFNG/IL2/CD83/CD86/IL6/BATF/NLRP3/GPR183/RORC/IL21/MIR21",18
"GO:0002886","GO:0002886","regulation of myeloid leukocyte mediated immunity","13/699","60/18903",2.24750931969381e-07,5.94360926579462e-06,4.66100653673339e-06,"BTK/CD300A/FCGR1A/TYROBP/DNASE1L3/STAP1/CD177/C3/FCGR2B/FGR/CX3CR1/HMOX1/CCR2",13
"GO:0019722","GO:0019722","calcium-mediated signaling","25/699","208/18903",2.24928667484417e-07,5.94360926579462e-06,4.66100653673339e-06,"CCR7/LAT2/CXCR6/CCR8/BTK/CCR1/CXCR1/CXCR2/PLEK/CCRL2/FPR2/CCL4/CCR4/CCL3/FCGR3A/CXCR4/TREM2/VCAM1/CXCR5/TNF/P2RY12/CX3CR1/EDN1/SELE/CCR2",25
"GO:0061844","GO:0061844","antimicrobial humoral immune response mediated by antimicrobial peptide","15/699","81/18903",2.39891567329024e-07,6.30235360410645e-06,4.9423355459451e-06,"CXCL3/CCL13/RNASE6/CXCL11/CXCL9/CXCL5/CXCL13/CXCL10/CXCL1/CXCL2/S100A9/GNLY/RNASE7/CXCL14/S100A12",15
"GO:1900047","GO:1900047","negative regulation of hemostasis","12/699","51/18903",2.51144136514849e-07,6.56005804862061e-06,5.14442859188916e-06,"SERPINB2/PLAU/ADTRP/THBS1/TFPI/SERPING1/THBD/SERPINE2/APOE/EDN1/SERPINE1/PLAUR",12
"GO:0002577","GO:0002577","regulation of antigen processing and presentation","8/699","20/18903",2.85208544891418e-07,7.40727335160855e-06,5.80881884512688e-06,"CCR7/CD74/FGL2/TREM2/FCGR2B/THBS1/SLC11A1/CD68",8
"GO:1903035","GO:1903035","negative regulation of response to wounding","16/699","94/18903",3.21678520956642e-07,8.30698225993145e-06,6.5143748322918e-06,"RTN4R/SERPINB2/ALOX5/PLAU/ADTRP/THBS1/TFPI/TNF/SERPING1/THBD/SERPINE2/SPP1/APOE/EDN1/SERPINE1/PLAUR",16
"GO:1902107","GO:1902107","positive regulation of leukocyte differentiation","23/699","184/18903",3.37203647977657e-07,8.61005943853061e-06,6.75204939120252e-06,"LIF/CD74/BTK/CCR1/IL2RA/CD80/TYROBP/IFNG/IL2/LILRB4/CD83/CD86/IL4I1/NLRP3/IL7R/ZBTB16/TREM2/IL7/TNF/FOS/XBP1/WNT10B/MIR21",23
"GO:1903708","GO:1903708","positive regulation of hemopoiesis","23/699","184/18903",3.37203647977657e-07,8.61005943853061e-06,6.75204939120252e-06,"LIF/CD74/BTK/CCR1/IL2RA/CD80/TYROBP/IFNG/IL2/LILRB4/CD83/CD86/IL4I1/NLRP3/IL7R/ZBTB16/TREM2/IL7/TNF/FOS/XBP1/WNT10B/MIR21",23
"GO:0072678","GO:0072678","T cell migration","14/699","73/18903",3.84729036681387e-07,9.7686786129436e-06,7.66064403530242e-06,"CCL5/FUT7/RIPK3/CXCL11/CXCL13/CCL3/CXCL10/AIF1/CCL2/GPR183/XCL2/APOD/GPR15/CCR2",14
"GO:0032757","GO:0032757","positive regulation of interleukin-8 production","13/699","63/18903",4.11139084319747e-07,1.03268505435763e-05,8.09836510695368e-06,"CD74/CD2/IL1B/FCN1/LILRA2/CD14/IL6/TNF/HSPA1A/HYAL2/SERPINE1/CD244/HSPA1B",13
"GO:1905521","GO:1905521","regulation of macrophage migration","11/699","44/18903",4.11256314276635e-07,1.03268505435763e-05,8.09836510695368e-06,"CCL5/C3AR1/C5AR1/CSF1R/STAP1/CCL3/TREM2/THBS1/P2RY12/CX3CR1/RARRES2",11
"GO:0072503","GO:0072503","cellular divalent inorganic cation homeostasis","32/699","323/18903",4.39742037474457e-07,1.09814701116561e-05,8.61172087269236e-06,"CCR7/CCL5/CD40/CCR1/CCL7/CCL13/FASLG/CCL8/CXCL11/CXCL9/CCL3/CXCL10/JSRP1/CCL23/P2RY1/S100A9/LCK/CD19/S100A8/TMEM178A/SLC11A1/SLC39A8/MT2A/APOE/STC1/EDN1/MT1DP/P2RY4/TMEM203/APLNR/CCL14/CCR2",32
"GO:0042267","GO:0042267","natural killer cell mediated cytotoxicity","14/699","74/18903",4.58559461307613e-07,1.13888128505088e-05,8.93116097778302e-06,"NKG7/CD2/GZMB/NCR1/FCGR3A/NCR3/HAVCR2/KIR2DL4/KLRB1/KLRC3/KLRK1/KIR3DL1/IL21/KLRC2",14
"GO:0035747","GO:0035747","natural killer cell chemotaxis","6/699","10/18903",4.62881284553381e-07,1.14336708602996e-05,8.9663388415203e-06,"CCL5/CCL7/CCL4/CCL3/CCL2/KLRK1",6
"GO:0007599","GO:0007599","hemostasis","26/699","231/18903",4.73673801558533e-07,1.16370131247759e-05,9.12580080840508e-06,"TXK/CD40/F13A1/PLEK/SERPINB2/IL6/P2RY1/LCK/ADORA2A/FCER1G/PLAU/ADTRP/TPH1/THBS1/TFPI/SERPING1/THBD/SERPINE2/P2RY12/APOE/F10/EDN1/CD40LG/SERPINE1/PLAUR/TSPAN32",26
"GO:0050819","GO:0050819","negative regulation of coagulation","12/699","54/18903",4.9015788965734e-07,1.19772452069495e-05,9.39261241867433e-06,"SERPINB2/PLAU/ADTRP/THBS1/TFPI/SERPING1/THBD/SERPINE2/APOE/EDN1/SERPINE1/PLAUR",12
"GO:1903557","GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production","17/699","109/18903",5.06894240163929e-07,1.23199696339308e-05,9.6613785375461e-06,"LILRA5/BTK/CD2/TYROBP/IFNG/LILRA2/CD86/CD14/CCL3/FCGR3A/IL6/HAVCR2/CLU/THBS1/SPON2/TNFRSF8/CCR2",17
"GO:0071706","GO:0071706","tumor necrosis factor superfamily cytokine production","23/699","189/18903",5.46314281632105e-07,1.31375577249625e-05,1.03025349908455e-05,"LILRA5/BTK/CD2/TYROBP/IFNG/LILRA2/LILRB4/CD86/CD14/CCL3/FCGR3A/IL6/HAVCR2/TREM2/CLU/CLEC4A/THBS1/LILRA4/SPON2/CX3CR1/TNFRSF8/GPR18/CCR2",23
"GO:1903555","GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","23/699","189/18903",5.46314281632105e-07,1.31375577249625e-05,1.03025349908455e-05,"LILRA5/BTK/CD2/TYROBP/IFNG/LILRA2/LILRB4/CD86/CD14/CCL3/FCGR3A/IL6/HAVCR2/TREM2/CLU/CLEC4A/THBS1/LILRA4/SPON2/CX3CR1/TNFRSF8/GPR18/CCR2",23
"GO:0002698","GO:0002698","negative regulation of immune effector process","18/699","122/18903",5.50967011234901e-07,1.31797108740138e-05,1.03355916899799e-05,"CD300A/VSIG4/IL2/LILRB4/FGL2/IL4I1/FCRL3/HAVCR2/IL7R/KIR2DL4/FCGR2B/TNF/SERPING1/A2M/CX3CR1/LGALS3/HMOX1/CCR2",18
"GO:0050864","GO:0050864","regulation of B cell activation","24/699","204/18903",5.81354429711822e-07,1.38338004347656e-05,1.08485318214617e-05,"CD40/CD74/BTK/CD300A/TYROBP/IL2/CTLA4/BANK1/MNDA/IL4I1/IL6/FCRL3/TNFRSF13C/TNFSF13/CD19/TNFRSF13B/IGLL1/IL7/IGLL5/GPR183/FCGR2B/INHBA/IL21/XBP1",24
"GO:0050777","GO:0050777","negative regulation of immune response","23/699","190/18903",6.00330806410241e-07,1.42109558079924e-05,1.11442988514533e-05,"CD300A/HCK/VSIG4/IL2/LILRB4/CTLA4/FGL2/IL4I1/HAVCR2/IL7R/TREM2/KIR2DL4/FCGR2B/SERPING1/PDCD1/A2M/FGR/NR1H3/ISG15/LGALS3/HMOX1/MIR21/CCR2",23
"GO:0002312","GO:0002312","B cell activation involved in immune response","15/699","88/18903",7.35288710441751e-07,1.73154776629936e-05,1.35788795939775e-05,"CD40/IL2/IRF8/IL6/BATF/TNFSF13/CD180/CD19/ITM2A/GPR183/FCGR2B/GAPT/IL21/XBP1/CD40LG",15
"GO:0002228","GO:0002228","natural killer cell mediated immunity","14/699","77/18903",7.62418878131715e-07,1.78618237170549e-05,1.4007326757211e-05,"NKG7/CD2/GZMB/NCR1/FCGR3A/NCR3/HAVCR2/KIR2DL4/KLRB1/KLRC3/KLRK1/KIR3DL1/IL21/KLRC2",14
"GO:0001776","GO:0001776","leukocyte homeostasis","16/699","100/18903",7.67594739030332e-07,1.78908619943223e-05,1.40300987117771e-05,"LGALS2/RIPK3/CD74/BTK/IL2RA/HCAR2/CXCR2/IL2/IL6/TNFRSF17/IL7R/TNFRSF13B/GPR183/GAPT/GCNT4/PMAIP1",16
"GO:0042742","GO:0042742","defense response to bacterium","35/699","382/18903",8.21992877463367e-07,1.90610083064847e-05,1.49477329918956e-05,"LYZ/C5AR1/IL1B/FCGR1A/RNASE6/IRF8/FPR2/CXCL13/CFP/IL6/HAVCR2/IL7R/S100A9/TREM2/S100A8/IGLL1/FCER1G/IGLL5/GNLY/TNF/SLC11A1/FGR/SPON2/ISG15/HAMP/COCH/KLRK1/RNASE7/SERPINE1/PLA2G2A/RARRES2/LCN2/HP/S100A12/RNASE1",35
"GO:0002456","GO:0002456","T cell mediated immunity","17/699","113/18903",8.56057062281283e-07,1.97501489749667e-05,1.54881603680707e-05,"FUT7/RIPK3/IL18R1/RSAD2/CD8A/IL1B/LILRB4/PRF1/IL4I1/IL6/NLRP3/IL7R/FCGR2B/CD70/CD1C/CD1E/CCR2",17
"GO:0009620","GO:0009620","response to fungus","13/699","67/18903",8.69636313501716e-07,1.99621062871985e-05,1.56543782962085e-05,"SCIMP/BTK/S100A9/S100A8/GNLY/CLEC4A/SPON2/HAMP/CX3CR1/RNASE7/PTX3/RARRES2/S100A12",13
"GO:0061045","GO:0061045","negative regulation of wound healing","14/699","78/18903",8.98002902549132e-07,2.05096642818382e-05,1.60837758689837e-05,"SERPINB2/ALOX5/PLAU/ADTRP/THBS1/TFPI/TNF/SERPING1/THBD/SERPINE2/APOE/EDN1/SERPINE1/PLAUR",14
"GO:0045619","GO:0045619","regulation of lymphocyte differentiation","24/699","210/18903",9.86632337533732e-07,2.24212198704541e-05,1.75828268152064e-05,"CD74/BTK/IL2RA/CD2/CD80/IFNG/IL2/LILRB4/CD83/CD86/CTLA4/FGL2/IL4I1/FCRL3/BATF/NLRP3/IL7R/ZBTB16/IL7/INHBA/XBP1/WNT10B/MIR21/CCR2",24
"GO:0007596","GO:0007596","blood coagulation","25/699","225/18903",9.98370524429604e-07,2.25549715425486e-05,1.7687715509946e-05,"TXK/CD40/F13A1/PLEK/SERPINB2/IL6/P2RY1/LCK/ADORA2A/FCER1G/PLAU/ADTRP/THBS1/TFPI/SERPING1/THBD/SERPINE2/P2RY12/APOE/F10/EDN1/CD40LG/SERPINE1/PLAUR/TSPAN32",25
"GO:0048143","GO:0048143","astrocyte activation","8/699","23/18903",1.00585001032436e-06,2.25549715425486e-05,1.7687715509946e-05,"C5AR1/IL1B/IFNG/IL6/C1QA/ADORA2A/TREM2/TNF",8
"GO:0019058","GO:0019058","viral life cycle","31/699","319/18903",1.00740576966719e-06,2.25549715425486e-05,1.7687715509946e-05,"APOBEC3A/CCL5/CXCR6/CD74/OASL/RSAD2/CD80/FCN1/CCL8/CLEC5A/CD86/MRC1/CXCR4/CCL2/CTSB/HAVCR1/TNF/ANPEP/IFI27/ISG15/NRP1/ZNF502/APOE/PTX3/HSPA1A/GPR15/HYAL2/APOBEC3H/CLEC4M/APOBEC3B/HSPA1B",31
